DR,Offense,Date_Rept,Monthstamp,Yearstamp,Block
1619321     ,THEFT - FROM MOTOR VEHICLE                            ,12/21/2016,12,2016,3900 Blk CAPRI AVE                                                                       
1619297     ,THEFT - FROM MOTOR VEHICLE                            ,12/21/2016,12,2016,0 Blk RAVENDALE                                                                       
1619354     ,THEFT - FROM MOTOR VEHICLE                            ,12/21/2016,12,2016,700 Blk SAN LEON                                                                        
1619349     ,THEFT - FROM MOTOR VEHICLE                            ,12/22/2016,12,2016,14200 Blk WYETH AVE                                                                       
1619416     ,THEFT - FROM MOTOR VEHICLE                            ,12/23/2016,12,2016,0 Blk RED ROCK                                                                        
1619439     ,THEFT - FROM MOTOR VEHICLE                            ,12/23/2016,12,2016,7700 Blk GATEWAY                                                                         
1619483     ,THEFT - FROM MOTOR VEHICLE                            ,12/25/2016,12,2016,18100 Blk CULVER DR                                                                       
1619485     ,THEFT - FROM MOTOR VEHICLE                            ,12/25/2016,12,2016,0 Blk FLAGSTONE                                                                       
1619548     ,THEFT - FROM MOTOR VEHICLE                            ,12/27/2016,12,2016,14900 Blk YUCCA AVE                                                                       
1619541     ,THEFT - FROM MOTOR VEHICLE                            ,12/27/2016,12,2016,3600 Blk PINE ST                                                                         
1619697     ,THEFT - FROM MOTOR VEHICLE                            ,12/29/2016,12,2016,1900 Blk WHISPERING TRL                                                                  
1619680     ,THEFT - FROM MOTOR VEHICLE                            ,12/29/2016,12,2016,2000 Blk MAIN ST                                                                         
1619692     ,THEFT - FROM MOTOR VEHICLE                            ,12/29/2016,12,2016,0 Blk FINISTERRA                                                                      
1619734     ,THEFT - FROM MOTOR VEHICLE                            ,12/30/2016,12,2016,0 Blk SILHOUETTE                                                                      
1700012     ,THEFT - FROM MOTOR VEHICLE                            ,1/1/2017,1,2017,0 Blk KIRKLAND                                                                        
1700008     ,THEFT - FROM MOTOR VEHICLE                            ,1/1/2017,1,2017,2400 Blk WATERMARKE PL                                                                   
1700069     ,THEFT - FROM MOTOR VEHICLE                            ,1/2/2017,1,2017,0 Blk MAUCHLY                                                                         
1700053     ,THEFT - FROM MOTOR VEHICLE                            ,1/2/2017,1,2017,13800 Blk SOLITAIRE WAY                                                                   
1700054     ,THEFT - FROM MOTOR VEHICLE                            ,1/2/2017,1,2017,0 Blk ROOSEVELT                                                                       
1700072     ,THEFT - FROM MOTOR VEHICLE                            ,1/2/2017,1,2017,0 Blk PALATINE                                                                        
1700039     ,THEFT - FROM MOTOR VEHICLE                            ,1/2/2017,1,2017,4000 Blk ESCUDERO DR                                                                     
1700117     ,THEFT - FROM MOTOR VEHICLE                            ,1/3/2017,1,2017,600 Blk CARDIFF                                                                         
1700179     ,THEFT - FROM MOTOR VEHICLE                            ,1/4/2017,1,2017,0 Blk AMISTAD                                                                         
1700246     ,THEFT - FROM MOTOR VEHICLE                            ,1/5/2017,1,2017,0 Blk ALONDRA                                                                         
