DR,Offense,Date_Rept,Monthstamp,Yearstamp,Block
1707467,BURGLARY - RESIDENTIAL - GARAGE                    ,5/24/2017,5,2017,0 Blk ALMADOR                                                                         
1707592,BURGLARY - RESIDENTIAL - GARAGE                    ,5/27/2017,5,2017,2700 Blk GRAND CANAL                                                                     
1708165,BURGLARY - RESIDENTIAL - GARAGE                    ,6/6/2017,6,2017,4100 Blk TELMO                                                                           
1708565,BURGLARY - RESIDENTIAL - GARAGE                    ,6/13/2017,6,2017,0 Blk ALMADOR                                                                         
1708639,BURGLARY - RESIDENTIAL - GARAGE                    ,6/14/2017,6,2017,500 Blk CANTOR                                                                          
1708939,BURGLARY - RESIDENTIAL - GARAGE                    ,6/20/2017,6,2017,2500 Blk ANACAPA                                                                         
1708943,BURGLARY - RESIDENTIAL - GARAGE                    ,6/20/2017,6,2017,700 Blk LAS PALMAS                                                                      
1709136,BURGLARY - RESIDENTIAL - GARAGE                    ,6/24/2017,6,2017,800 Blk MARINELLA AISLE                                                                 
1709213,BURGLARY - RESIDENTIAL - GARAGE                    ,6/26/2017,6,2017,19100 Blk PAYTON                                                                          
1709273,BURGLARY - RESIDENTIAL - GARAGE                    ,6/27/2017,6,2017,100 Blk GITANO                                                                          
1709801,BURGLARY - RESIDENTIAL - GARAGE                    ,7/7/2017,7,2017,800 Blk ESTANCIA                                                                        
1709805,BURGLARY - RESIDENTIAL - GARAGE                    ,7/7/2017,7,2017,800 Blk QUAIL MEADOW                                                                    
1709901,BURGLARY - RESIDENTIAL - GARAGE                    ,7/9/2017,7,2017,300 Blk QUAIL MEADOW                                                                    
1709916,BURGLARY - RESIDENTIAL - GARAGE                    ,7/10/2017,7,2017,0 Blk CARPENTERIA                                                                     
1710192,BURGLARY - RESIDENTIAL - GARAGE                    ,7/15/2017,7,2017,300 Blk WYCLIFFE                                                                        
1710190,BURGLARY - RESIDENTIAL - GARAGE                    ,7/15/2017,7,2017,0 Blk STEPPING STONE                                                                  
1710215,BURGLARY - RESIDENTIAL - GARAGE                    ,7/16/2017,7,2017,1300 Blk WYCLIFFE                                                                        
1710432,BURGLARY - RESIDENTIAL - GARAGE                    ,7/20/2017,7,2017,2700 Blk KELVIN AVE                                                                      
1710636,BURGLARY - RESIDENTIAL - GARAGE                    ,7/24/2017,7,2017,0 Blk BAYBERRY WAY                                                                    
1710698,BURGLARY - RESIDENTIAL - GARAGE                    ,7/25/2017,7,2017,0 Blk ROLLING GREEN                                                                   
1710870,BURGLARY - RESIDENTIAL - GARAGE                    ,7/28/2017,7,2017,400 Blk RED SAGE                                                                        
1711616,BURGLARY - RESIDENTIAL - GARAGE                    ,8/12/2017,8,2017,0 Blk DEERWOOD E                                                                      
1711648,BURGLARY - RESIDENTIAL - GARAGE                    ,8/13/2017,8,2017,800 Blk ESTANCIA                                                                        
1711812,BURGLARY - RESIDENTIAL - GARAGE                    ,8/16/2017,8,2017,0 Blk OXFORD                                                                          
1711995,BURGLARY - RESIDENTIAL - GARAGE                    ,8/19/2017,8,2017,4900 Blk PASEO DE VEGA                                                                   
1712024,BURGLARY - RESIDENTIAL - GARAGE                    ,8/20/2017,8,2017,0 Blk ARDMORE                                                                         
1712030,BURGLARY - RESIDENTIAL - GARAGE                    ,8/20/2017,8,2017,0 Blk MAPLETON                                                                        
1712144,BURGLARY - RESIDENTIAL - GARAGE                    ,8/22/2017,8,2017,0 Blk FINISTERRA                                                                      
1712586,BURGLARY - RESIDENTIAL - GARAGE                    ,9/1/2017,9,2017,600 Blk TULAROSA                                                                        
1712824,BURGLARY - RESIDENTIAL - GARAGE                    ,9/6/2017,9,2017,3800 Blk ORANGEWOOD                                                                      
1713174,BURGLARY - RESIDENTIAL - GARAGE                    ,9/12/2017,9,2017,100 Blk CORALWOOD                                                                       
1713284,BURGLARY - RESIDENTIAL - GARAGE                    ,9/14/2017,9,2017,200 Blk AMHERST AISLE                                                                   
1713311,BURGLARY - RESIDENTIAL - GARAGE                    ,9/15/2017,9,2017,12300 Blk DANA                                                                            
1713549,BURGLARY - RESIDENTIAL - GARAGE                    ,9/20/2017,9,2017,800 Blk LAS PALMAS                                                                      
1713665,BURGLARY - RESIDENTIAL - GARAGE                    ,9/22/2017,9,2017,200 Blk ROCKEFELLER                                                                     
1713796,BURGLARY - RESIDENTIAL - GARAGE                    ,9/25/2017,9,2017,0 Blk BRENA                                                                           
1714012,BURGLARY - RESIDENTIAL - GARAGE                    ,9/29/2017,9,2017,14000 Blk CHAGALL AVE                                                                     
1714002,BURGLARY - RESIDENTIAL - GARAGE                    ,9/29/2017,9,2017,1500 Blk WYCLIFFE                                                                        
1714294,BURGLARY - RESIDENTIAL - GARAGE                    ,10/4/2017,10,2017,0 Blk MONTROSE                                                                        
1714438,BURGLARY - RESIDENTIAL - GARAGE                    ,10/7/2017,10,2017,100 Blk RETREAT                                                                         
